similarity,combination
5,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
16,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
2,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
2,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
58,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
12,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
11,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
45,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'flattened.sol']
12,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'Token677.sol']
41,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'flattened.sol']
2,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
65,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
61,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'flattened.sol']
3,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
4,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
15,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
3,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
3,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
57,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'flattened.sol']
5,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
10,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
3,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
2,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
52,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'flattened.sol']
24,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
3,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
3,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
47,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'flattened.sol']
2,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
7,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
46,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'flattened.sol']
3,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
59,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
56,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'Token677.sol', 'flattened.sol']
6,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
11,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
1,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
1,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
74,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'flattened.sol']
14,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
4,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
13,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
49,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'flattened.sol']
8,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
46,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'flattened.sol']
1,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
76,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'flattened.sol']
72,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol', 'flattened.sol']
18,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
4,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
5,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
52,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'flattened.sol']
10,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
8,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
46,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'flattened.sol']
5,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
76,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'flattened.sol']
69,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'Token677.sol', 'flattened.sol']
13,['linkSafeMath.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['linkSafeMath.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
41,['linkSafeMath.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'flattened.sol']
13,['linkSafeMath.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
45,['linkSafeMath.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
21,['linkSafeMath.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token677.sol', 'flattened.sol']
13,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
47,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
46,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'Token677.sol', 'flattened.sol']
73,['linkSafeMath.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'flattened.sol']
3,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
5,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
9,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
15,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
2,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
3,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'Token677.sol']
49,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'flattened.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
8,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
12,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
3,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
3,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
29,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
10,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
54,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
12,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
41,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'flattened.sol']
12,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
13,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'Token677.sol']
37,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'flattened.sol']
2,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
61,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
27,['linkSafeMath.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'flattened.sol']
3,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
3,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
17,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
3,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
3,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
48,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'flattened.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
17,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
47,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'flattened.sol']
23,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
3,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
10,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
41,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'flattened.sol']
17,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
19,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
37,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'flattened.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
49,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
46,['linkSafeMath.sol', 'Migrations.sol', 'linkBasicToken.sol', 'Token677.sol', 'flattened.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
16,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
1,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
1,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
63,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'flattened.sol']
14,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
10,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
13,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
42,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'flattened.sol']
14,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
17,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
38,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'flattened.sol']
2,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
67,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'flattened.sol']
63,['linkSafeMath.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'Token677.sol', 'flattened.sol']
17,['linkSafeMath.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
42,['linkSafeMath.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'flattened.sol']
10,['linkSafeMath.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
19,['linkSafeMath.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
37,['linkSafeMath.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'flattened.sol']
4,['linkSafeMath.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
64,['linkSafeMath.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'flattened.sol']
60,['linkSafeMath.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'Token677.sol', 'flattened.sol']
14,['linkSafeMath.sol', 'Migrations.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
13,['linkSafeMath.sol', 'Migrations.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
36,['linkSafeMath.sol', 'Migrations.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'flattened.sol']
12,['linkSafeMath.sol', 'Migrations.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
44,['linkSafeMath.sol', 'Migrations.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
42,['linkSafeMath.sol', 'Migrations.sol', 'LinkToken.sol', 'Token677.sol', 'flattened.sol']
14,['linkSafeMath.sol', 'Migrations.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
39,['linkSafeMath.sol', 'Migrations.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
38,['linkSafeMath.sol', 'Migrations.sol', 'linkStandardToken.sol', 'Token677.sol', 'flattened.sol']
65,['linkSafeMath.sol', 'Migrations.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'flattened.sol']
5,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
4,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
8,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
4,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
3,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
52,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'flattened.sol']
5,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
12,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
6,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
6,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
52,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'flattened.sol']
20,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
4,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
4,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
42,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'flattened.sol']
2,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
14,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
41,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'flattened.sol']
3,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
54,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
50,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'Token677.sol', 'flattened.sol']
14,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
10,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
2,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
2,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
59,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'flattened.sol']
13,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
11,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
44,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'flattened.sol']
8,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
10,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
41,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'flattened.sol']
2,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
66,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'flattened.sol']
61,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol', 'flattened.sol']
17,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
5,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
7,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
48,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'flattened.sol']
11,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
